21783	103741,1360,26153,858,135055,3226,149586,8402,116002,104085,151989,131932,133441,120629,180161,50909,73868,130332,77990,76816,
42265	104085,178949,178959,178951,178955,178947,178957,26153,97817,105144,123091,133837,140006,119615,139952,135388,118536,139976,139994,143791,
42287	104085,105144,178951,178949,178959,178955,178947,178957,97817,123091,133837,26153,139048,131140,32836,140006,139952,119615,135388,118536,
42298	104085,178951,178949,178959,178955,178947,178957,105144,133837,123091,139048,131140,97817,32836,106970,26153,149700,149711,146252,159259,
42969	105144,104085,106970,178949,178959,178955,178951,178947,178957,123091,97817,139048,131140,26153,32836,154917,103741,162808,159259,160533,
43191	105144,178949,178959,178955,178951,178947,178957,104085,97817,123091,26153,106970,32836,103741,129309,119615,140006,139952,135388,118536,
43236	26153,103741,105144,1360,104085,97817,135055,8402,138010,106970,162808,178949,178959,178955,178957,178947,178951,151989,143515,73868,
43277	105144,103741,178949,178959,178955,178947,178957,178951,97817,26153,123091,107477,140006,139952,119615,135388,118536,139976,119874,118995,
43717	26153,104085,105144,1360,103741,97817,178949,178959,178955,178951,178947,178957,123091,135055,173299,151989,143515,32836,129309,119615,
44240	104085,178951,178949,178959,178955,178947,178957,105144,97817,123091,26153,133837,139048,131140,32836,1360,149711,149700,106970,146252,
44365	103741,106970,123091,162808,1360,180045,173299,109576,143515,128169,129309,129845,91862,159259,160533,161936,174625,73868,26153,97817,
44655	7153,5952,4993,1360,26153,104085,73868,160159,130332,3226,50944,98615,138010,135055,50909,131932,149586,8402,103741,110897,
46351	104085,105144,26153,178951,178949,178959,178955,178957,178947,2254,32836,133837,154917,146252,149700,149711,1360,139048,131140,97817,
46439	104085,105144,178949,178959,178951,178955,178947,178957,97817,123091,133837,26153,32836,106970,139048,131140,140006,139952,119615,135388,
46702	105144,103741,104085,154917,123091,26153,106970,178949,178959,178955,178947,178951,178957,32836,97817,1360,92696,159259,160533,161936,
47183	103741,123091,26153,178951,178949,178959,178955,178957,178947,32836,106970,104085,105144,1360,162808,97817,146252,133837,129309,86002,
47664	858,1221,106970,162808,154917,32836,7502,146252,103741,131932,159259,160533,161936,149711,149700,109576,118734,95147,95145,108090,
47775	104085,26153,1360,73868,138010,3226,105144,146252,103741,149586,130332,2254,151989,135055,149700,149711,149570,147839,162808,160159,
48053	104085,105144,178951,178949,178959,178955,178947,178957,133837,123091,139048,131140,32836,97817,2254,154917,106970,149700,149711,146252,
48418	104085,178951,178949,178959,178955,178947,178957,133837,139048,131140,26153,1360,105144,97817,123091,177209,149700,149711,110223,103741,
49754	86347,720,86377,178949,178959,178955,178947,178951,178957,105144,97817,3608,104085,123091,140006,139952,119615,135388,118536,139976,
50312	104085,105144,178951,178949,178959,178955,178947,178957,26153,97817,133837,123091,1360,139048,131140,32836,103741,149711,149700,138010,
50626	104085,105144,178951,178949,178959,178955,178957,178947,32836,26153,3226,133837,139048,131140,149586,78701,147839,149790,1360,98251,
50738	745,1221,1223,1148,7502,1287,720,103741,912,149586,26153,32836,135055,8402,3226,118328,144356,60436,26480,90460,
51718	7153,5952,4993,104085,26153,1360,105144,149586,8402,138010,130332,173299,3226,73868,149570,160159,50909,135055,180161,153114,
51796	104085,103741,26153,105144,178949,178959,178955,178947,178957,178951,1360,32836,123091,135055,129309,140006,139952,119615,135388,118536,
52146	105144,178949,178959,178955,178951,178947,178957,97817,123091,104085,26153,103741,119615,140006,139952,135388,118536,139976,139994,143791,
52423	103741,123091,106970,26153,105144,178949,178959,178955,178951,178947,178957,97817,1360,32836,129309,104085,162808,143515,119615,140006,
52950	104085,97817,105144,178949,178959,178955,178947,178951,178957,26153,720,1360,140006,139952,119615,123091,135388,118536,139976,119874,
52962	104085,97817,178949,178959,178955,178947,178951,178957,26153,105144,1360,123091,173299,140006,139952,119615,135388,118536,139976,119874,
52984	105144,178949,178959,178955,178951,178947,178957,97817,123091,104085,119615,140006,139952,135388,118536,139976,107477,139994,119874,143791,
53008	178949,178959,178955,178951,178947,178957,106970,123091,97817,32836,133837,107477,140006,139952,119615,135388,118536,139976,119874,118995,
53488	745,178949,178959,178955,178951,178947,178957,106970,97817,107477,140006,139952,119615,135388,118536,139976,119874,118995,139986,134433,
53663	104085,178951,178949,178959,178955,178947,178957,97817,105144,123091,173299,26153,139048,131140,133837,140006,139952,119615,135388,118536,
53746	178949,178959,178955,178951,178947,178957,123091,97817,105144,104085,106970,26153,129309,140006,139952,119615,135388,118536,139976,119874,
54947	720,86345,745,86347,105144,178949,178959,178955,104085,178947,178951,178957,97817,1360,26153,103741,129309,123091,92696,119615,
55147	1221,858,923,968,1228,1982,1997,1260,1256,2019,7327,3134,1196,922,260,1212,1248,1200,4993,5952,
55553	105144,104085,178949,178959,178955,178951,178947,178957,26153,97817,123091,32836,103741,139048,131140,1360,106970,154917,129309,119615,
55605	858,103741,106970,105144,154917,123091,26153,162808,32836,1360,159259,160533,161936,143515,129309,92696,149586,97817,135055,107477,
55806	26153,178949,178959,178955,178947,178957,178951,97817,103741,104085,140006,139952,119615,135388,119874,118995,139986,134433,118536,139976,
55926	178949,178959,178955,178951,178947,178957,105144,97817,104085,123091,140006,139952,119615,135388,118536,139976,119874,118995,139994,143791,
57351	104085,26153,105144,1360,178951,178949,178959,178955,178947,178957,97817,103741,135055,130332,151989,138010,129309,143515,119615,140006,
57496	105144,104085,26153,178949,178959,178955,178951,178947,178957,103741,97817,1360,123091,139048,131140,32836,154917,149586,135055,119615,
57590	97817,105144,178949,178959,178955,178947,178951,178957,26153,123091,103741,1360,106970,129309,104085,143515,119615,140006,139952,135388,
58050	105144,104085,178949,178959,178951,178955,178947,178957,97817,154917,139048,131140,92696,107477,123091,138010,140006,139952,119615,119874,
58285	104085,105144,26153,178951,178949,178959,178955,178947,178957,1360,3226,133837,97817,103741,138010,135055,32836,149586,2254,149790,
